date,symbol,pull_symbol,in_dow,RSI_14,Dist_MA20,Bollinger_Band_Width,ZScore_MA20,Mom_12M_Refined,MACD,Dollar_Volume,Volume_Shock,MFI_14,Historical_Volatility_20D,Chaikin_Oscillator
2016-01-04,AAPL,AAPL,1,34.32963446224535,-0.048552277373258734,0.16484607859182818,-1.1781239271933905,0.08169065494226846,-0.5957225799073846,6421537437.739563,0.5379126100972758,17.32743488256301,0.25425300019667213,6589707.424743652
2016-01-04,AXP,AXP,1,36.12554260810933,-0.0292768335881467,0.05447390819398108,-2.149787636597846,-0.2239472183239335,-0.5909058278592525,538522295.5806732,0.5630815098255619,40.18081373886503,0.2075413224192132,-726933.0128091574
2016-01-04,BA,BA,1,41.67674571748396,-0.029109444809613416,0.07111610575150881,-1.6372912718998738,0.1596152344847359,-0.41040231162693885,720686236.3357544,0.49880308015235664,40.780277184474045,0.2816845758659152,323364.69676077366
2016-01-04,CAT,CAT,1,47.933131094716494,0.00835712308064096,0.09798228522508434,0.3411687352032271,-0.19800733610965549,-0.24940533167623613,455885564.94140625,0.32353859184150036,52.28018355971187,0.3045899296591765,2433438.28966856
2016-01-04,CSCO,CSCO,1,43.5666169278546,-0.014313187280978523,0.06681234368882773,-0.8569187363126066,0.017304759820811144,-0.030181267466524275,693044269.2485809,0.587236750672681,54.85321328935303,0.2332059992467369,10212510.739646316
2016-01-04,CVX,CVX,1,46.513627873507936,-0.01197082548026851,0.09217702390685968,-0.5194711208018361,-0.161992282317043,0.07865471076190289,653775569.1238403,-0.062119667319223915,48.091622962160486,0.34417438274309375,-954120.9821994305
2016-01-04,DD,DD,1,44.17569491733537,-0.0323731271004738,0.13280248901521302,-0.9750759143306527,0.1782342064560145,-0.0064372006022601624,487218972.80931664,-0.2184996333125745,34.61263119441148,0.5365233361001617,4597645.219520688
2016-01-04,DIS,DIS,1,32.322335615676195,-0.05368870294009176,0.11718884560933018,-1.8325533513342225,0.22307232656399756,-1.9895054166868391,1189495789.1273499,0.16807827517953666,30.523960596369392,0.2517808188997099,-9594686.407172203
2016-01-04,GE,GE,1,54.78555217775401,0.005984810417568376,0.05286364267518864,0.45284888552542507,0.22808226789681596,1.3851846405061679,1703936768.0664825,0.2394707390602353,46.19889937525684,0.15433155039570193,2226237.0759301484
2016-01-04,GS,GS,1,41.22831221069122,-0.02355119072040779,0.07922505330153713,-1.1890779362821033,-0.008433987616418559,-1.4639764450363657,537879712.6235962,0.25562778036654743,35.95677357843989,0.30771224535716535,576634.146209836
