date,symbol,pull_symbol,in_dow,RSI_14,Dist_MA20,Bollinger_Band_Width,ZScore_MA20,Mom_12M_Refined,MACD,Dollar_Volume,Volume_Shock,MFI_14,Historical_Volatility_20D,Chaikin_Oscillator
2015-01-02,AXP,AXP,1,53.514821152229864,0.003733501325657862,0.0693252447443162,0.21541943858561588,0.05100862614546742,0.632022987910446,192660522.93777466,-0.3209445765410379,54.12185629952825,0.20161393486190585,-1523910.6099036932
2015-01-02,BA,BA,1,53.94326317805509,0.01495302072956628,0.11481674580053271,0.5209351867729684,-0.009527406242078484,0.615909826031924,488066895.0668335,-0.04711184486442943,75.30702259491517,0.22152657155036043,-1197445.5476520061
2015-01-02,CAT,CAT,1,38.718943877894944,-0.012616430465621775,0.11667669346379952,-0.43252615723246346,0.13674744091876123,-1.2717101769513732,260582515.9072876,-0.3104823914891359,50.2887345403916,0.21365375611369095,-1758789.1643096209
2015-01-02,CSCO,CSCO,1,57.3694769601391,0.007789443689543596,0.09075945858163892,0.3433005798524895,0.29488248693996844,0.3154344965315694,449449140.3017044,-0.12592841393169418,56.79936417573887,0.1818561085180019,-7984601.312427521
2015-01-02,CVX,CVX,1,53.339109940029665,0.031169640862028336,0.162595037193758,0.7668042370785229,-0.04876938252031271,0.12365550911641776,410140001.461792,-0.4009512595023127,63.965273200255275,0.30959422078313664,4169887.922360301
2015-01-02,DD,DD,1,44.10673927511725,-0.0035592153532375548,0.16500525791905035,-0.08628125910954097,0.13685315383380758,-0.32401225922066956,213313997.62054443,-0.40548597298125433,41.30599886676625,0.347244027280719,-3232647.7522313595
2015-01-02,DIS,DIS,1,57.56639484059169,0.009589967979482417,0.06936015939168272,0.5530533991611608,0.22551499984146584,1.0820576982769268,500705362.6525879,-0.11282735421261048,56.62739701498549,0.13602186836558325,-138785.12427520752
2015-01-02,GE,GE,1,41.942699580477864,-0.009257685261960913,0.08267314855298323,-0.44791739151087806,-0.028432199679761072,-0.3180537353420476,874616777.3553467,0.023878051044912585,43.187263902266366,0.18279917353202238,-830151.235707283
2015-01-02,GS,GS,1,56.0630110832475,0.008492026802502384,0.08395328175968754,0.404607258918614,0.08932173128901666,1.285050037240154,292086010.8673096,-0.4082685465598145,54.087469047783735,0.22196888044971724,-326935.25363469124
2015-01-02,HD,HD,1,60.79475181402463,0.019984613780617888,0.09303157993612271,0.8592615021410858,0.22263232106250275,1.3901758285869334,343177523.76556396,-0.20631904920557564,76.15394873971289,0.1873720162706187,1488810.3385612965
2015-01-02,IBM,IBM,1,53.26497773131507,0.015216187977360018,0.09529252315990117,0.638714873855409,-0.1019261169508856,-0.2691220738854838,563903952.2988129,0.18769722245092169,51.54251434534022,0.23226788278611962,-3679158.679748535
